C,SETP.WORLD,DVD_STATIONOWNER,AEMO,PUBLIC,2017/07/08,02:15:04,0000000285202918,,0000000285202674
I,PARTICIPANT_REGISTRATION,STATIONOWNER,1,EFFECTIVEDATE,PARTICIPANTID,STATIONID,VERSIONNO,LASTCHANGED
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,MURRAY2,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,SNOWY,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,SNOWY1,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,SNOWY2,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,SNOWY3,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,SNOWY6,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,SNWYGJP2,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,TUMUT1,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,TUMUT2,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,TUMUT3,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,VPGS,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,COLONGRA,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,CULLERIN,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,DAANDINE,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,DDPS1,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,LADBROKE,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,LONGFORD,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,MORTLK,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,MSTUART,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,OCPS,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,OSBORNE,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,QUARANTN,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,ROCHEDAL,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,ROMA,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,WHIT1,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",BORAL,WONWP,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",LKBWIND,LKBONNY3,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",LKBWIND,LKBONNY_2,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/01 00:00:00",LKBWIND,LKBONNY1,1,"2015/02/27 10:41:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,BASTYAN,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,BUTLERSG,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,CETHANA,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,CLUNY,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,DEVILS_G,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,FISHER,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,GORDON,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,JBUTTERS,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,LEM_WIL,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,LI_WY_CA,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,LK_ECHO,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,MACKNTSH,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,MEADOWBK,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,PALOONA,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,PTINA110,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,PTINA220,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,REECE,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,REPULSE,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,ROWALLAN,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,TARRALEA,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,TREVALLN,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,TRIBUTE,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,TUNGATIN,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/03/24 00:00:00",HYDROTAS,CHPSTWF,1,"2015/03/23 15:05:51"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/05/10 00:00:00",TRUDW,MP,1,"2015/05/08 14:21:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,CULLERIN,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,DDPS1,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,LADBROKE,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,LONGFORD,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,MORTLK,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,MSTUART,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,OCPS,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,OSBORNE,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,QUARANTN,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,ROCHEDAL,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,ROMA,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,WHIT1,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",BORAL,WONWP,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",ARROW,DAANDINE,1,"2015/06/30 13:37:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/07/01 00:00:00",EDLTT,TAHMOOR,1,"2015/06/30 13:41:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,BLUFF,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,HALLWF,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,HALLWF2,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,MACARTH,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,NBHWF,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,NYNGAN,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,OAKLAND,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/08/25 00:00:00",SOUTHYD2,BROKENH,1,"2015/08/24 15:38:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,AGLNOW1,1,"2015/10/29 14:01:08"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,AGLSOM,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,BAPS,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,BDONGHYD,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,CLOVER,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,COPTNHYD,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,DARTM,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,EILDON,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,GLBWNHYD,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,ICSM,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,KINCUMB,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,MCKAY,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,MORANBAH,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,PINDARI,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,RUBICON,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,SUNCOAST,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,WKIEWA,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,WOYWOY,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,YABULU,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHHYD,YWNGAHYD,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,BLUFF,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,BROKENH,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,HALLWF,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,HALLWF2,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,MACARTH,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,NBHWF,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,NYNGAN,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,OAKLAND,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/10/30 00:00:00",SOUTHYD2,WPWF,1,"2015/10/29 14:01:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,BANKSPT,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,BBASEHOS,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,BLULAKE,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,NINEWIL,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,STGEORGE,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,TATIARA,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,WESTCBT,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/12/31 00:00:00",RESPONSE,WESTILLA,1,"2015/12/30 13:48:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,AGLNOW1,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,AGLSOM,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,BAPS,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,BDONGHYD,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,CLOVER,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,COPTNHYD,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,DARTM,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,EILDON,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,GLBWNHYD,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,ICSM,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,KINCUMB,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,MCKAY,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,MORANBAH,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,PINDARI,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,RUBICON,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,WKIEWA,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,WOYWOY,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,YABULU,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/01/15 00:00:00",SOUTHHYD,YWNGAHYD,1,"2016/01/14 09:48:43"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/02/03 00:00:00",EDLGRPOP,BERWICK,1,"2016/02/02 16:48:25"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/02/03 00:00:00",STANRET,APPIN,1,"2016/02/02 16:48:25"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/02/03 00:00:00",STANRET,TOWER,1,"2016/02/02 16:48:25"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/02/09 00:00:00",MOREESF,MOREESF,1,"2016/02/08 12:04:45"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/02/09 00:00:00",CBWF,CBWF,1,"2016/02/08 13:24:47"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/04 00:00:00",SOLARIS,ENERGYB,1,"2016/03/04 16:22:07"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,BUTLERSG,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,CETHANA,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,CHPSTWF,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,CLUNY,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,DEVILS_G,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,FISHER,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,GORDON,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,JBUTTERS,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,LEM_WIL,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,LI_WY_CA,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,LK_ECHO,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,MACKNTSH,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,MEADOWBK,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,PALOONA,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,PTINA110,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,PTINA220,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,REECE,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,REPULSE,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,ROWALLAN,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,TARRALEA,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,TREVALLN,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,TRIBUTE,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,TUNGATIN,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,GEORGTWN,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,CULLERIN,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/18 00:00:00",HYDROTAS,BASTYAN,1,"2016/03/17 10:53:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,DDPS1,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,LADBROKE,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,LONGFORD,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,MORTLK,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,MSTUART,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,OCPS,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,OSBORNE,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,QUARANTN,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,ROCHEDAL,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,ROMA,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",BORAL,WHIT1,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/24 00:00:00",WONTHGWF,WONWP,1,"2016/03/23 17:07:40"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/29 00:00:00",HYDROTAS,BASTYAN,1,"2016/03/24 10:40:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/29 00:00:00",HYDROTAS,BUTLERSG,1,"2016/03/24 10:40:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/29 00:00:00",HYDROTAS,CETHANA,1,"2016/03/24 10:40:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/29 00:00:00",HYDROTAS,CHPSTWF,1,"2016/03/24 10:40:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/29 00:00:00",HYDROTAS,CLUNY,1,"2016/03/24 10:40:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/29 00:00:00",HYDROTAS,DEVILS_G,1,"2016/03/24 10:40:27"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2016/03/29 00:00:00",HYDROTAS,FISHER,1,"2016/03/24 10:40:27"
